move,title,src,opener,gate_chance,gate_and,enabled_by,forbidden_by,family,family_name,valence_them,valence_us,needs_us,needs_them,rel_them_sees_us
SOCPoliceShakedownBullshitFinePayFineGlad,Pay the Fine Politely,interactions2.json,False,,True,,,3,us:Altruism- them:Security-,-36.0,0.0,"{""SelfRespect"": 12.0, ""Security"": -12.0}","{""Esteem"": -12.0, ""Security"": -12.0, ""Meaning"": -12.0}",
SOCPoliceShakedownConnectWithFriend,Catch Up With Friend,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownCredentials,Ask for Their Badge and Credentials,interactions2.json,False,,True,,,0,them:Esteem+ them:SelfRespect+,36.0,-24.0,"{""Security"": -12.0, ""Esteem"": -12.0}","{""Esteem"": 12.0, ""Achievement"": 12.0, ""Security"": 12.0}",
SOCPoliceShakedownCredentialsAllow,Show Credentials,interactions2.json,False,,True,,,3,us:Altruism- them:Security-,0.0,-12.0,"{""Altruism"": -12.0}",{},
SOCPoliceShakedownCredentialsAllowFake,Show Credentials,interactions2.json,False,,True,,,0,them:Esteem+ them:SelfRespect+,12.0,-6.0,"{""Privacy"": -6.0}","{""Security"": 12.0}",
SOCPoliceShakedownCredentialsAllowLegit,Show Credentials,interactions2.json,False,,True,,,3,us:Altruism- them:Security-,0.0,-6.0,"{""Altruism"": -6.0}",{},
SOCPoliceShakedownCredentialsDenyAutonomy,Decline to Show Credentials,interactions2.json,False,1.0,False,,,0,them:Esteem+ them:SelfRespect+,12.0,-12.0,"{""Autonomy"": -12.0}","{""Autonomy"": 12.0}",
SOCPoliceShakedownCredentialsDenySecurity,Declines to show Credentials,interactions2.json,False,1.0,False,,,0,them:Esteem+ them:SelfRespect+,12.0,-6.0,"{""Security"": -12.0, ""Privacy"": 6.0}","{""Security"": 12.0}",
SOCPoliceShakedownEmptyBeat,Mmm-hmm,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownEmptyExit,Go about your business,interactions2.json,False,1.0,False,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownEmptyUnArrest,Un Arrest,interactions2.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownOpenUI,Open UI,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownRecognizeEnemy,Recognize Enemy,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownRecognizeFriend,Recognize Friend,interactions2.json,False,,True,,,3,us:Altruism- them:Security-,-36.0,-36.0,"{""Altruism"": -12.0, ""Meaning"": -12.0, ""Contact"": -12.0}","{""Altruism"": -12.0, ""Meaning"": -12.0, ""Contact"": -12.0}",
SOCPoliceShakedownRecognizeFriendAskRumor,Ask About Rumors,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownRecognizeFriendEvidenceLocker,Ask About the Evidence Locker,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownRecognizeFriendEvidenceReply1,Offer Murder Tool,interactions2.json,False,,True,,,0,them:Esteem+ them:SelfRespect+,0.0,-18.0,"{""Autonomy"": -12.0, ""Contact"": -6.0}",{},
SOCPoliceShakedownRecognizeFriendEvidenceReply1No,Decline the Murder Tool,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownRecognizeFriendEvidenceReply1Yes,Take the Murder Tool.,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownRecognizeFriendEvidenceReply1YesGiveItem,Give Them the Murder Tool,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownRecognizeFriendEvidenceReply2,Offer Party Supplies,interactions2.json,False,,True,,,2,us:Intimacy- us:Privacy+,0.0,-18.0,"{""Family"": -12.0, ""Contact"": -6.0}",{},
SOCPoliceShakedownRecognizeFriendEvidenceReply2No,Decline the Booze,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownRecognizeFriendEvidenceReply2Yes,Take the Booze.,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownRecognizeFriendEvidenceReply2YesGiveItem,Give Them the Booze,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownRecognizeFriendGossipReply1,Gossip About Harbourmaster Adeyemi,interactions2.json,False,,True,,,1,us:Esteem- us:Meaning-,0.0,-18.0,"{""Esteem"": -12.0, ""Contact"": -6.0}",{},
SOCPoliceShakedownRecognizeFriendGossipReply2,Gossip About Old Emporium,interactions2.json,False,,True,,,0,them:Esteem+ them:SelfRespect+,0.0,-18.0,"{""Autonomy"": -12.0, ""Contact"": -6.0}",{},
SOCPoliceShakedownRecognizeFriendGossipReply3,Gossip About Scrapper Fines,interactions2.json,False,,True,,,3,us:Altruism- them:Security-,0.0,-18.0,"{""Altruism"": -12.0, ""Contact"": -6.0}",{},
SOCPoliceShakedownRecognizeFriendManagementGossip,Gossip About Management,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownRecognizeFriendRumorReply1,Talk About the Black Market,interactions2.json,False,,True,,,1,us:Esteem- us:Meaning-,0.0,-18.0,"{""Meaning"": -12.0, ""Contact"": -6.0}",{},
SOCPoliceShakedownRecognizeFriendRumorReply2,Talk About Illegal Racing,interactions2.json,False,,True,,,2,us:Intimacy- us:Privacy+,0.0,-18.0,"{""Family"": -12.0, ""Contact"": -6.0}",{},
SOCPoliceShakedownRecognizeFriendRumorReply3,Talk About The Mariner,interactions2.json,False,,True,,,1,us:Esteem- us:Meaning-,0.0,-18.0,"{""Meaning"": -12.0, ""Contact"": -6.0}",{},
SOCPoliceShakedownRecognizePerp,OKLG LEO Recognizes Perp,interactions2.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownScowl,Scowl Silently,interactions2.json,False,1.0,False,,,0,them:Esteem+ them:SelfRespect+,12.0,-6.0,"{""Autonomy"": -12.0, ""Privacy"": 6.0}","{""Security"": 6.0, ""Privacy"": 6.0}",
SOCPoliceShakedownSecurityFail,Lose it,interactions2.json,False,1.0,True,,,0,them:Esteem+ them:SelfRespect+,48.0,-48.0,"{""Security"": -48.0}","{""Security"": 48.0}",
SOCPoliceShakedownShowPoster,Show Work Safety Poster,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownSoftenMoodList,Soften Their Mood List,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownSoftenTheirMood,Soften Their Mood,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownStall,Stall for Time,interactions2.json,False,,True,,,0,them:Esteem+ them:SelfRespect+,30.0,-12.0,"{""Security"": -6.0, ""Autonomy"": -6.0}","{""Autonomy"": 12.0, ""Esteem"": 6.0, ""Privacy"": 12.0}",
SOCPoliceShakedownStolenShipAffirmative,Confirm Arrest for Stolen Ship,interactions2.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownStonewall,Say You Don't Know,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPoliceShakedownSuckUp,Suck Up to Them,interactions2.json,False,,True,,,3,us:Altruism- them:Security-,-9.0,24.0,"{""SelfRespect"": 12.0, ""Autonomy"": 12.0}","{""Esteem"": -6.0, ""Meaning"": -3.0}",
SOCPoliceShakedownSuckUpFail,Resist Suck Up,interactions2.json,False,1.0,False,,,0,them:Esteem+ them:SelfRespect+,12.0,-12.0,"{""Autonomy"": -12.0}","{""SelfRespect"": 12.0}",
SOCPoliceShakedownSuckUpSuccess,Succumb to Suck Up,interactions2.json,False,1.0,False,,,1,us:Esteem- us:Meaning-,-18.0,-12.0,"{""Esteem"": -12.0, ""Meaning"": -6.0, ""Achievement"": 6.0}","{""Achievement"": -12.0, ""Security"": -6.0}",
SOCPoliceShakedownSuddenMoves,Calm Them Down,interactions2.json,False,1.0,False,,,0,them:Esteem+ them:SelfRespect+,30.0,-6.0,"{""Security"": -12.0, ""Privacy"": 6.0}","{""Security"": 12.0, ""Autonomy"": 12.0, ""Privacy"": 6.0}",
SOCPoliteChuckle,Chuckle Politely,interactions2.json,False,0.2,False,,,0,them:Esteem+ them:SelfRespect+,18.0,6.0,"{""Autonomy"": -3.0, ""Family"": 6.0, ""Intimacy"": 3.0}","{""Contact"": 3.0, ""Esteem"": 3.0, ""Family"": 6.0, ""Intimacy"": 6.0, ""Privacy"": -3.0, ""SelfRespect"": 3.0}",
SOCPortAuthorityAutonomyFail,Assert Authority,interactions_port_authority.json,False,1.0,False,,,0,them:Esteem+ them:SelfRespect+,0.0,-12.0,"{""Autonomy"": -12.0}",{},
SOCPortAuthorityBluffAuthority,Pretend You Are Important,interactions_port_authority.json,False,,True,,,0,them:Esteem+ them:SelfRespect+,24.0,0.0,{},"{""Autonomy"": 12.0, ""Security"": 12.0}",
SOCPortAuthorityBluffAuthorityFail,Assert Personal Authority,interactions_port_authority.json,False,,True,,,7,us:Privacy- them:Achievement+,24.0,-24.0,"{""Privacy"": -24.0}","{""Achievement"": 24.0}",
SOCPortAuthorityBluffAuthoritySucceed,Succumb to Threat,interactions_port_authority.json,False,,True,,,3,us:Altruism- them:Security-,-24.0,-24.0,"{""Security"": -24.0}","{""Achievement"": -24.0}",
SOCPortAuthorityConnect,Fabricate an Urgent Mission,interactions_port_authority.json,False,,True,,,9,them:Altruism- them:Privacy+,0.0,12.0,"{""Altruism"": 12.0}","{""Privacy"": 12.0, ""Meaning"": -12.0}",
SOCPortAuthorityConnectFail,Ignore Connection,interactions_port_authority.json,False,,True,,,7,us:Privacy- them:Achievement+,24.0,-24.0,"{""Privacy"": -24.0}","{""Achievement"": 24.0}",
SOCPortAuthorityConnectSucceed,Make Connection,interactions_port_authority.json,False,,True,,,1,us:Esteem- us:Meaning-,-24.0,-24.0,"{""Meaning"": -24.0}","{""Achievement"": -24.0}",
SOCPortAuthorityFinisherAskForBreak,Ask For a Break,interactions_port_authority.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPortAuthorityFinisherAskForBreakResist,Resist: Ask For a Break,interactions_port_authority.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPortAuthorityFinisherAskForBreakSuccumb,Succumb: Ask For a Break,interactions_port_authority.json,False,1.0,False,,,-1,no-effect,0.0,0.0,{},{},
SOCPortAuthorityFinisherFriendFavor,Ask Friend for Favor,interactions_port_authority.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPortAuthorityFinisherFriendFavorResist,Resist: Ask For a Break,interactions_port_authority.json,False,1.0,False,,,-1,no-effect,0.0,0.0,{},{},
SOCPortAuthorityFinisherFriendFavorSuccomb,Succumb: Ask For a Break,interactions_port_authority.json,False,1.0,False,,,-1,no-effect,0.0,0.0,{},{},
SOCPortAuthorityFinisherPromise,Promise to Pay Later,interactions_port_authority.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPortAuthorityFinisherPromiseResist,Resist: Ask For a Break,interactions_port_authority.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPortAuthorityFinisherPromiseSuccumb,Succumb: Ask For a Break,interactions_port_authority.json,False,1.0,False,,,-1,no-effect,0.0,0.0,{},{},
SOCPortAuthorityFinisherReportToManager,Threaten to Call Manager,interactions_port_authority.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPortAuthorityFinisherReportToManagerResist,Resist: Ask For a Break,interactions_port_authority.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPortAuthorityFinisherReportToManagerSuccumb,Succumb: Ask For a Break,interactions_port_authority.json,False,1.0,False,,,-1,no-effect,0.0,0.0,{},{},
SOCPortAuthorityManagerAcknowledge,Acknowledge Patron,interactions_port_authority.json,False,1.0,False,,,-1,no-effect,0.0,0.0,{},{},
SOCPortAuthorityManagerAcknowledgeAngry,Acknowledge Patron Angrily,interactions_port_authority.json,False,1.0,False,,,0,them:Esteem+ them:SelfRespect+,24.0,-24.0,"{""Autonomy"": -6.0, ""Security"": -6.0, ""Esteem"": -6.0, ""SelfRespect"": -6.0}","{""Autonomy"": 6.0, ""Security"": 6.0, ""Esteem"": 6.0, ""SelfRespect"": 6.0}",
SOCPortAuthorityManagerAcknowledgeBusy,Blow Off Patron Busily,interactions_port_authority.json,False,1.0,False,,,7,us:Privacy- them:Achievement+,0.0,-12.0,"{""Privacy"": -12.0}",{},
SOCPortAuthorityManagerAcknowledgeFriend,Acknowledge Patron Friend,interactions_port_authority.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPortAuthorityManagerAcknowledgeHappy,Acknowledge Patron Happily,interactions_port_authority.json,False,1.0,True,,,3,us:Altruism- them:Security-,-12.0,-12.0,"{""Altruism"": -6.0, ""Meaning"": -6.0}","{""Altruism"": -6.0, ""Meaning"": -6.0}",
SOCPortAuthorityManagerAcknowledgeSecondFail,Blow Off Patron You've Seen,interactions_port_authority.json,False,1.0,True,,,7,us:Privacy- them:Achievement+,0.0,-12.0,"{""Privacy"": -12.0}",{},
SOCPortAuthorityManagerAcknowledgeSelfImportant,Blow off Patron Autonomy,interactions_port_authority.json,False,1.0,False,,,0,them:Esteem+ them:SelfRespect+,0.0,-12.0,"{""Autonomy"": -12.0}",{},
SOCPortAuthorityManagerAcknowledgeWanted,Recognize Wanted Criminal,interactions_port_authority.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPortAuthorityManagerJoke,Try to Make Them Laugh,interactions_port_authority.json,False,,True,,,9,them:Altruism- them:Privacy+,0.0,-6.0,"{""SelfRespect"": -6.0}","{""Privacy"": 12.0, ""Altruism"": -12.0}",
SOCPortAuthorityManagerJokeLaugh,Laugh at Joke,interactions_port_authority.json,False,,True,,,3,us:Altruism- them:Security-,-24.0,-24.0,"{""Altruism"": -24.0}","{""Altruism"": -24.0}",
SOCPortAuthorityManagerJokeNotLaugh,Ignore Joke,interactions_port_authority.json,False,,True,,,0,them:Esteem+ them:SelfRespect+,48.0,-24.0,"{""SelfRespect"": -24.0}","{""SelfRespect"": 24.0, ""Esteem"": 24.0}",
SOCPortAuthorityManagerStart,Address Port Authority Clerk,interactions_port_authority.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCPortAuthorityPrivacyFail,Tell Them to Get Lost,interactions_port_authority.json,False,1.0,False,,,7,us:Privacy- them:Achievement+,0.0,-12.0,"{""Privacy"": -12.0}",{},
SOCQuitAllowGlad,Part Ways Amicably,interactions2.json,False,,True,,,3,us:Altruism- them:Security-,-24.0,-24.0,"{""Altruism"": -12.0, ""Esteem"": -12.0}","{""Altruism"": -12.0, ""Esteem"": -12.0}",RELSOCHireQuitsThem
SOCQuitAllowMad,Tell them to Fuck Off Forever,interactions2.json,False,,True,,,0,them:Esteem+ them:SelfRespect+,48.0,-12.0,"{""Altruism"": 12.0, ""Autonomy"": -24.0}","{""Altruism"": 24.0, ""Esteem"": 24.0}",RELSOCHireQuitsThem
SOCQuitAutonomyFail,Quit for Good (Autonomy),interactions2.json,False,1.0,False,,,-1,no-effect,0.0,0.0,{},{},
SOCQuitBonusAdd,Add $1000 to a One Time Bonus,interactions2.json,False,,True,,,3,us:Altruism- them:Security-,-9.0,0.0,{},"{""Autonomy"": -6.0, ""SelfRespect"": -3.0}",
SOCQuitDeathPayAdd,Increase Death Pay,interactions2.json,False,,True,,,3,us:Altruism- them:Security-,-9.0,0.0,{},"{""Security"": -6.0, ""Autonomy"": -3.0}",
SOCQuitGambitOffer,Ask Them to Stay on the Crew,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCQuitGambitOfferResponsibility,Give them Greater Responsibility,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCQuitGambitThreat,Ask Them to Stay...or Else,interactions2.json,False,,True,,,-1,no-effect,0.0,0.0,{},{},
SOCQuitNegotiation,Convince Them to Stay,interactions2.json,False,1.0,True,,,-1,no-effect,0.0,0.0,{},{},
SOCQuitRespectFail,Quit for Good (Respect),interactions2.json,False,1.0,False,,,-1,no-effect,0.0,0.0,{},{},
SOCQuitSalaryAdd,Add $25 Salary,interactions2.json,False,,True,,,3,us:Altruism- them:Security-,-18.0,0.0,{},"{""Esteem"": -12.0, ""SelfRespect"": -6.0}",
SOCQuitScare,Scare Them Straight,interactions2.json,False,,True,,,0,them:Esteem+ them:SelfRespect+,36.0,0.0,{},"{""Security"": 24.0, ""Altruism"": 12.0}",
SOCQuitSecurityFail,Quit for Good (Security),interactions2.json,False,1.0,False,,,-1,no-effect,0.0,0.0,{},{},
SOCQuitSelfWorthFail,Quit for Good (Self Worth),interactions2.json,False,1.0,False,,,-1,no-effect,0.0,0.0,{},{},
SOCQuitStart,Quit the Crew,interactions2.json,False,1.0,False,,,-1,no-effect,0.0,0.0,{},{},
SOCQuiver,Quiver Uncontrollably,interactions2.json,False,1.0,False,,,3,us:Altruism- them:Security-,3.0,-3.0,"{""Achievement"": 3.0, ""Autonomy"": 6.0, ""Esteem"": 3.0, ""Privacy"": -3.0, ""Security"": -12.0}","{""Esteem"": -3.0, ""Meaning"": 3.0, ""Security"": 3.0, ""SelfRespect"": -3.0, ""Weird"": 3.0}",
SOCReassure,Reassure,interactions2.json,True,1.0,False,,,3,us:Altruism- them:Security-,-49.0,-15.0,"{""Achievement"": -3.0, ""Altruism"": -12.0, ""Privacy"": 6.0, ""SelfRespect"": -6.0}","{""Esteem"": -6.0, ""Family"": -12.0, ""Security"": -31.0}",RELAcquaintanceChance
SOCReassureLogical,Reassure with Logic,interactions2.json,False,0.8,False,IsGenius;IsObservant,IsCruel;IsOblivious;IsObtuse;IsTreacherous,3,us:Altruism- them:Security-,-21.0,-18.0,"{""Achievement"": -6.0, ""Altruism"": -6.0, ""SelfRespect"": -6.0}","{""Esteem"": -3.0, ""Family"": -6.0, ""Security"": -12.0}",
SOCReiterateUrgency,Reiterate Urgency,interactions2.json,False,0.4,False,IsAmbitious;IsCraven;IsDiligent;IsImpatient;IsLeader;IsPessimist,IsApathetic;IsComplacent;IsOblivious,0,them:Esteem+ them:SelfRespect+,15.0,-21.0,"{""Achievement"": -6.0, ""Altruism"": -3.0, ""Autonomy"": -6.0, ""Security"": -6.0}","{""Achievement"": 6.0, ""Altruism"": 3.0, ""Autonomy"": 3.0, ""Contact"": -3.0, ""Esteem"": -3.0, ""Family"": -3.0, ""Meaning"": 6.0, ""Security"": 6.0}",
SOCReminisce,Reminisce,interactions2.json,True,0.75,False,,,2,us:Intimacy- us:Privacy+,-18.0,-31.0,"{""Family"": -31.0, ""Meaning"": -6.0, ""Privacy"": 6.0}","{""Contact"": -6.0, ""Family"": -12.0, ""Meaning"": -3.0, ""Privacy"": 3.0}",RELAcquaintanceChance
SOCRepeatSexuallyAllow,"Repeat, Sexually",interactions2.json,False,,True,,,2,us:Intimacy- us:Privacy+,-21.0,0.0,{},"{""Esteem"": -3.0, ""Intimacy"": -12.0, ""SelfRespect"": -6.0}",
SOCRepeatSexuallyMen,"Repeat, Sexually",interactions_relationships.json,False,0.8,False,IsAmbitious;IsArrogant;IsBrave;IsComedian;IsGregarious;IsLeader;IsLustful;IsOptimist;IsRepulsive,IsAgliophobic;IsApathetic;IsCharismatic;IsChaste;IsComplacent;IsCraven;IsFollower;IsHumorless;IsPessimist;IsQuitter;IsShy,2,us:Intimacy- us:Privacy+,0.0,-21.0,"{""Achievement"": -3.0, ""Autonomy"": -6.0, ""Contact"": -6.0, ""Intimacy"": -6.0}",{},
SOCRepeatSexuallyNB,"Repeat, Sexually",interactions_relationships.json,False,0.8,False,IsAmbitious;IsArrogant;IsBrave;IsComedian;IsGregarious;IsLeader;IsLustful;IsOptimist;IsRepulsive,IsAgliophobic;IsApathetic;IsCharismatic;IsChaste;IsComplacent;IsCraven;IsFollower;IsHumorless;IsPessimist;IsQuitter;IsShy,2,us:Intimacy- us:Privacy+,0.0,-21.0,"{""Achievement"": -3.0, ""Autonomy"": -6.0, ""Contact"": -6.0, ""Intimacy"": -6.0}",{},
SOCRepeatSexuallyWomen,"Repeat, Sexually",interactions_relationships.json,False,0.8,False,IsAmbitious;IsArrogant;IsBrave;IsComedian;IsGregarious;IsLeader;IsLustful;IsOptimist;IsRepulsive,IsAgliophobic;IsApathetic;IsCharismatic;IsChaste;IsComplacent;IsCraven;IsFollower;IsHumorless;IsPessimist;IsQuitter;IsShy,2,us:Intimacy- us:Privacy+,0.0,-21.0,"{""Achievement"": -3.0, ""Autonomy"": -6.0, ""Contact"": -6.0, ""Intimacy"": -6.0}",{},
SOCReturnToSubject,Return to the Subject,interactions2.json,False,1.0,False,,,0,them:Esteem+ them:SelfRespect+,36.0,-6.0,"{""Autonomy"": -6.0}","{""Autonomy"": 12.0, ""SelfRespect"": 12.0, ""Privacy"": 12.0}",
SOCRollEyes,Roll Eyes,interactions2.json,False,0.75,False,IsArrogant;IsCruel;IsOblivious;IsSelfish,IsGregarious;IsHumble;IsKind;IsSelfless,0,them:Esteem+ them:SelfRespect+,18.0,-3.0,"{""Altruism"": 6.0, ""Contact"": -3.0, ""Esteem"": -3.0, ""Family"": 3.0, ""SelfRespect"": -6.0}","{""Family"": 6.0, ""Intimacy"": 6.0, ""SelfRespect"": 6.0}",
SOCScanRoom,Scan the Room,interactions_social_core.json,True,1.0,False,,,3,us:Altruism- them:Security-,0.0,0.0,"{""Security"": -6.0, ""SelfRespect"": 6.0}","{""Family"": 6.0, ""Security"": -6.0}",
SOCScoffSuperstition,Scoff,interactions2.json,False,0.75,False,IsApathetic;IsArrogant;IsBrave;IsComplacent;IsCruel;IsGenius;IsLoyal;IsOptimist;IsRepulsive;IsStubborn;IsTreacherous,IsAgliophobic;IsCraven;IsDiligent;IsFollower;IsHumble;IsKind;IsMasochist;IsObtuse;IsPessimist;IsPushover;IsShy;IsTrusting,0,them:Esteem+ them:SelfRespect+,15.0,-9.0,"{""Altruism"": 6.0, ""Autonomy"": -6.0, ""Security"": -6.0, ""Weird"": -3.0}","{""Esteem"": 6.0, ""Security"": 6.0, ""SelfRespect"": 6.0, ""Weird"": -3.0}",
SOCShareAnotherStory,Tell A Riveting Tale,interactions2.json,False,1.0,False,,,2,us:Intimacy- us:Privacy+,-37.0,-43.0,"{""Contact"": -31.0, ""Family"": -6.0, ""Meaning"": -6.0}","{""Contact"": -3.0, ""Family"": -6.0, ""Esteem"": -31.0, ""Privacy"": 6.0, ""SelfRespect"": -3.0}",RELAcquaintanceChance
SOCShootBreeze,Shoot the Breeze,interactions2.json,False,0.5,False,,IsImpatient,2,us:Intimacy- us:Privacy+,-24.0,-12.0,"{""Contact"": -12.0, ""Meaning"": -3.0, ""Privacy"": 3.0}","{""Contact"": -12.0, ""Esteem"": -3.0, ""Family"": -3.0, ""Intimacy"": -6.0}",RELAcquaintanceChance
SOCShowTrick,Show Trick,interactions2.json,True,0.125,False,IsComedian;IsGenius;IsGregarious;IsMasochist;IsObservant;IsObtuse,IsCruel;IsHumorless;IsOblivious,1,us:Esteem- us:Meaning-,-21.0,-9.0,"{""Contact"": -3.0, ""Esteem"": -12.0, ""SelfRespect"": 6.0}","{""Contact"": -3.0, ""Esteem"": -3.0, ""Family"": -6.0, ""Privacy"": -6.0, ""SelfRespect"": -3.0}",
SOCSlowClap,Slow Clap,interactions2.json,False,0.75,False,IsArrogant;IsCruel;IsHumorless;IsSelfish,IsFollower;IsGregarious;IsHumble;IsKind;IsPushover;IsSelfless;IsShy,0,them:Esteem+ them:SelfRespect+,27.0,0.0,"{""Altruism"": 6.0, ""Esteem"": -3.0, ""Family"": 3.0, ""SelfRespect"": -6.0}","{""Contact"": 3.0, ""Esteem"": 3.0, ""Family"": 12.0, ""Intimacy"": 3.0, ""SelfRespect"": 6.0}",
SOCSmackAround,Smack Around,interactions2.json,True,0.2,False,IsArrogant;IsCruel;IsRepulsive;IsTreacherous;IsVengeful,IsAgliophobic;IsApathetic;IsCharismatic;IsCraven;IsFollower;IsForgiving;IsGregarious;IsHumble;IsKind;IsPatient;IsPushover;IsShy,0,them:Esteem+ them:SelfRespect+,33.0,-3.0,"{""Altruism"": 12.0, ""Security"": -12.0, ""SelfRespect"": -3.0}","{""Autonomy"": 3.0, ""Esteem"": 3.0, ""Privacy"": 12.0, ""Security"": 12.0, ""SelfRespect"": 3.0}",
SOCSmackAroundLEO,Smack Around,interactions2.json,False,1.0,False,IsArrogant;IsCruel;IsRepulsive;IsTreacherous;IsVengeful,IsAgliophobic;IsApathetic;IsCharismatic;IsCraven;IsFollower;IsForgiving;IsGregarious;IsHumble;IsKind;IsPatient;IsPushover;IsShy,0,them:Esteem+ them:SelfRespect+,33.0,-3.0,"{""Altruism"": 12.0, ""Security"": -12.0, ""SelfRespect"": -3.0}","{""Autonomy"": 3.0, ""Esteem"": 3.0, ""Privacy"": 12.0, ""Security"": 12.0, ""SelfRespect"": 3.0}",
SOCSmileDemurely,Smile Demurely,interactions2.json,False,0.2,False,,,0,them:Esteem+ them:SelfRespect+,18.0,3.0,"{""Autonomy"": -3.0, ""Family"": 3.0, ""Intimacy"": 3.0}","{""Contact"": 3.0, ""Esteem"": 3.0, ""Family"": 6.0, ""Intimacy"": 6.0, ""Privacy"": -3.0, ""SelfRespect"": 3.0}",
SOCSmokeAccept,Accept Smoke,interactions2.json,False,1.0,False,IsFollower;IsGlutton;IsGregarious;IsPushover;IsSmoker;IsTrusting,IsFinicky;IsImpatient;IsOblivious;IsTemperate,2,us:Intimacy- us:Privacy+,-8.8,-8.8,"{""Contact"": -12.0, ""Family"": -3.0, ""Privacy"": 6.0, ""Hygiene"": 0.2}","{""Contact"": -12.0, ""Family"": -3.0, ""Privacy"": 6.0, ""Hygiene"": 0.2}",
SOCSmokeAcceptPlayer,Accept Smoke,interactions2.json,False,1.0,False,,IsTemperate,2,us:Intimacy- us:Privacy+,-8.8,-8.8,"{""Contact"": -12.0, ""Family"": -3.0, ""Privacy"": 6.0, ""Hygiene"": 0.2}","{""Contact"": -12.0, ""Family"": -3.0, ""Privacy"": 6.0, ""Hygiene"": 0.2}",
SOCSmokeBanterBreak,Chatty Smoke Break,interactions2.json,False,0.85,False,IsAmbitious;IsArrogant;IsBrave;IsCharismatic;IsComedian;IsGenius;IsGregarious;IsKind;IsLeader;IsObservant;IsOptimist,IsApathetic;IsHumorless;IsOblivious;IsObtuse;IsShy,2,us:Intimacy- us:Privacy+,-12.0,-18.0,"{""Contact"": -9.0, ""Esteem"": -6.0, ""Privacy"": 3.0, ""SelfRespect"": -6.0}","{""Contact"": -6.0, ""Esteem"": -3.0, ""Family"": -6.0, ""Privacy"": 3.0}",RELAcquaintanceChance
SOCSmokeCutShort,Cut Smoke Short,interactions2.json,False,0.75,False,IsArrogant;IsCruel;IsFinicky;IsImpatient;IsPessimist;IsSelfish;IsTreacherous;IsVengeful,IsFollower;IsForgiving;IsKind;IsOptimist;IsPushover;IsQuitter;IsSelfless;IsShy;IsTidy,0,them:Esteem+ them:SelfRespect+,15.0,-9.0,"{""Achievement"": -3.0, ""Altruism"": 3.0, ""Autonomy"": -3.0, ""Family"": 3.0, ""Privacy"": -6.0, ""SelfRespect"": -3.0}","{""Contact"": 3.0, ""Esteem"": 6.0, ""Family"": 6.0}",
